"kind","country","lon","lat"
"Prunus x yedoensis","Japan",132.96875,33.120833
"Prunus x yedoensis","Japan",133.562694,34.935361
"Prunus x yedoensis","Japan",140.3996,38.2342
"Prunus x yedoensis","China",126.81667,45.2
"Prunus x yedoensis","Japan",136.670556,36.473333
"Prunus x yedoensis","China",128.98333,44.95
"Prunus x yedoensis","China",126.81667,45.2
"Prunus x yedoensis","China",127.53333,42.15
"Prunus x yedoensis","Japan",137.454722,35.9175
"Prunus x yedoensis","China",128.61667,44.93333
"Prunus x yedoensis","China",127.9,42.81667
"Prunus x yedoensis","China",127.6,42.16667
"Prunus x yedoensis","Japan",138.897222,36.473611
"Prunus x yedoensis","Japan",134.36481,35.05395
"Prunus x yedoensis","Japan",137.45,36.433333
"Prunus x yedoensis","Japan",133.53125,33.620833
"Prunus x yedoensis","Japan",135.79846,34.40693
"Prunus x yedoensis","Japan",137.742778,36.137778
"Prunus x yedoensis","Japan",134.033333,34.25
"Prunus x yedoensis","Japan",136.766667,35.45
"Prunus x yedoensis","Japan",134.76427,34.98822
"Prunus x yedoensis","Japan",133.08125,33.529167
"Prunus x yedoensis","Japan",136.033333,35.983333
"Prunus x yedoensis","Japan",138.535573,35.929458
"Prunus x yedoensis","China",129.166667,42.333333
"Prunus x yedoensis","Japan",137.066667,36.566667
"Prunus x yedoensis","Japan",133.406944,35.145
"Prunus x yedoensis","Japan",139.440278,38.195
"Prunus x yedoensis","Japan",134.39955,34.95907
"Prunus x yedoensis","China",129.041111,43.875278
"Prunus x yedoensis","China",129.04111,43.87528
"Prunus x yedoensis","Japan",139.104722,36.959722
"Prunus x yedoensis","Japan",133.199118,33.231286
"Prunus x yedoensis","Japan",140.5049,36.52491
"Prunus x yedoensis","Japan",140.73,38.38
"Prunus x yedoensis","Japan",138.56235,35.959265
"Prunus x yedoensis","Japan",140.0051,37.47908
"Prunus x yedoensis","Japan",140.5049,36.52491
"Prunus x yedoensis","Japan",139.45,38.083333
"Prunus x yedoensis","Japan",139.250556,36.480556
"Prunus x yedoensis","Japan",139.315559,35.582409
"Prunus x yedoensis","Japan",138.476998,35.951455
"Prunus x yedoensis","Japan",133.615,35.312778
"Prunus x yedoensis","Japan",139.207778,36.955556
"Prunus x yedoensis","Japan",136.5,36.5
"Prunus x yedoensis","Japan",134.79385,35.16769
"Prunus x yedoensis","Russia",134.682186,48.165778
"Prunus x yedoensis","Japan",140.10951,36.37244
"Prunus x yedoensis","Japan",136.783333,37.166667
"Prunus x yedoensis","Japan",137.05,36.366667
"Prunus x yedoensis","Russia",134.682186,48.165778
"Prunus x yedoensis","Japan",136.466347,36.319652
"Prunus x yedoensis","Japan",136.883333,36.733333
"Prunus x yedoensis","Japan",136.8,36.516667
"Prunus x yedoensis","Japan",133.840833,35.188889
"Prunus x yedoensis","Japan",136.03529,35.3493
"Prunus x yedoensis","Japan",134.42804,34.87666
"Prunus x yedoensis","Japan",136.8,36.5
"Prunus x yedoensis","Japan",137.683333,36.816667
"Prunus x yedoensis","Japan",134.42804,34.87666
"Prunus x yedoensis","Japan",134.42804,34.87666
"Prunus x yedoensis","Japan",137.533333,36.516667
"Prunus x yedoensis","Japan",137.433333,36.45
"Prunus x yedoensis","Japan",137.449444,36.485833
"Prunus x yedoensis","Japan",139.078087,35.299105
"Prunus x yedoensis","Japan",137.5,36.8
"Prunus x yedoensis","Japan",139.078083,35.415755
"Prunus x yedoensis","Japan",137.383333,36.6
"Prunus x yedoensis","Japan",143.216667,43.166667
"Prunus x yedoensis","Japan",139.040594,35.249112
"Prunus x yedoensis","Japan",143.216667,43.166667
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",139.09544,36.20924
"Prunus x yedoensis","Japan",133.477778,35.086944
"Prunus x yedoensis","Japan",137.216667,36.55
"Prunus x yedoensis","Japan",137.283333,36.483333
"Prunus x yedoensis","Japan",133.392778,34.955833
"Prunus x yedoensis","Japan",136.716667,35.933333
"Prunus x yedoensis","Japan",137.383333,36.55
"Prunus x yedoensis","Japan",138.4636,36.05
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",136.528147,36.306858
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",136.397,35.7883
"Prunus x yedoensis","Japan",139.103088,35.215785
"Prunus x yedoensis","Japan",139.615538,35.465763
"Prunus x yedoensis","Japan",140.36012,36.77835
"Prunus x yedoensis","Japan",137.063611,36.576667
"Prunus x yedoensis","Japan",136.579878,36.351982
"Prunus x yedoensis","China",118.75305,39.95916
"Prunus x yedoensis","Japan",139.053092,35.274108
"Prunus x yedoensis","Japan",137.55,36.816667
"Prunus x yedoensis","Japan",139.228068,35.524082
"Prunus x yedoensis","Japan",136.983333,36.433333
"Prunus x yedoensis","Japan",139.00264,36.02119
"Prunus x yedoensis","Japan",136.983333,36.433333
"Prunus x yedoensis","Japan",139.228068,35.524082
"Prunus x yedoensis","Japan",140.36012,36.77835
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",137.516667,36.683333
"Prunus x yedoensis","Japan",136.95,36.25
"Prunus x yedoensis","Japan",139.0919,36.08048
"Prunus x yedoensis","Japan",139.203069,35.540746
"Prunus x yedoensis","Japan",139.053096,35.157455
"Prunus x yedoensis","Japan",137.433333,36.566667
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",136.95,36.433333
"Prunus x yedoensis","Japan",137.35,36.416667
"Prunus x yedoensis","Japan",136.571063,36.372353
"Prunus x yedoensis","Japan",139.065585,35.382425
"Prunus x yedoensis","Japan",134.300178,33.959877
"Prunus x yedoensis","Japan",133.515083,35.172611
"Prunus x yedoensis","Japan",139.56329,36.00533
"Prunus x yedoensis","Japan",139.091667,36.791389
"Prunus x yedoensis","Japan",139.653031,35.582414
"Prunus x yedoensis","Japan",142.366667,42.333333
"Prunus x yedoensis","Japan",142.366667,42.333333
"Prunus x yedoensis","Japan",142.366667,42.333333
"Prunus x yedoensis","Japan",142.366667,42.333333
"Prunus x yedoensis","Japan",139.115591,35.157458
"Prunus x yedoensis","Japan",140.11324,37.54788
"Prunus x yedoensis","Japan",139.165574,35.474085
"Prunus x yedoensis","Japan",139.165579,35.274112
"Prunus x yedoensis","Japan",139.190571,35.532413
"Prunus x yedoensis","Japan",137.033333,36.4
"Prunus x yedoensis","Japan",139.015595,35.315766
"Prunus x yedoensis","Japan",139.278062,35.607403
"Prunus x yedoensis","Japan",136.8,36.516667
"Prunus x yedoensis","Japan",136.983333,36.416667
"Prunus x yedoensis","Japan",139.20307,35.524081
"Prunus x yedoensis","Japan",140.37804,36.47987
"Prunus x yedoensis","Japan",139.215568,35.549078
"Prunus x yedoensis","Japan",137.433333,36.7
"Prunus x yedoensis","Japan",137.9,36.9
"Prunus x yedoensis","Japan",139.240569,35.449091
"Prunus x yedoensis","Japan",133.05625,33.570833
"Prunus x yedoensis","Japan",139.165574,35.474085
"Prunus x yedoensis","Japan",139.1044,35.98908
"Prunus x yedoensis","Russia",132.353384,43.637665
"Prunus x yedoensis","Japan",139.00264,36.02119
"Prunus x yedoensis","Japan",139.1044,35.98908
"Prunus x yedoensis","Japan",139.165571,35.649063
"Prunus x yedoensis","Japan",139.140573,35.64073
"Prunus x yedoensis","Japan",139.090582,35.499081
"Prunus x yedoensis","Japan",139.090582,35.499081
"Prunus x yedoensis","Japan",139.128088,35.199121
"Prunus x yedoensis","Japan",139.278065,35.507419
"Prunus x yedoensis","China",124,44
"Prunus x yedoensis","Japan",139.303063,35.499088
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",138.978101,35.215779
"Prunus x yedoensis","Japan",136.516696,36.297353
"Prunus x yedoensis","Japan",139.090582,35.440753
"Prunus x yedoensis","Japan",136.516696,36.297353
"Prunus x yedoensis","Japan",139.053091,35.215781
"Prunus x yedoensis","Japan",139.053091,35.215781
"Prunus x yedoensis","Japan",137.45,36.616667
"Prunus x yedoensis","Japan",139.003097,35.265774
