"","country","lon","lat"
"690","China",102.521732,35.20256
"692","China",103.59895,32.637983
"693","China",101.279419,27.928607
"694","China",99.706013,27.82308
"695","China",101.507299,29.000343
"696","China",98.911543,28.48611
"697","China",98.911543,28.48611
"698","China",98.911543,28.48611
"699","China",101.279419,27.928607
"700","China",99.706013,27.82308
"701","China",99.706013,27.82308
"702","China",98.911543,28.48611
"703","China",98.911543,28.48611
"704","China",98.911543,28.48611
"705","China",98.911543,28.48611
"706","China",98.911543,28.48611
"707","China",98.911543,28.48611
"708","China",98.911543,28.48611
"709","China",99.706013,27.82308
"710","China",99.706013,27.82308
"711","China",98.911543,28.48611
"712","China",98.911543,28.48611
"714","China",101.279419,27.928607
"715","China",99.706013,27.82308
"716","China",98.911543,28.48611
"717","China",98.911543,28.48611
"718","China",101.279419,27.928607
"719","China",98.911543,28.48611
"720","China",101.279419,27.928607
"721","China",101.279419,27.928607
"722","China",98.911543,28.48611
"723","China",99.706013,27.82308
"724","China",100.298406,29.037008
"725","China",99.706013,27.82308
"727","China",101.279419,27.928607
"728","China",101.279419,27.928607
"731","China",104.036837,34.43808
"732","China",101.760864,37.503189
"733","China",103.507111,34.589587
"736","China",101.685623,36.92697
"739","China",124.384214,40.124644
"740","China",102.521732,35.20256
"742","China",114.630747,39.879848
"743","China",106.812269,34.882085
"745","China",114.630747,39.879848
"746","China",98.911543,28.48611
"747","China",114.630747,39.879848
"748","China",97.466916,28.661276
"749","China",115.105519,40.492344
"750","China",98.911543,28.48611
"751","China",98.911543,28.48611
"753","China",115.105519,40.492344
"755","China",101.96483,30.055305
"756","China",114.630747,39.879848
"757","China",101.96483,30.055305
"758","China",114.630747,39.879848
"760","China",114.150771,38.890348
"761","China",114.630747,39.879848
"765","China",119.73056,49.211529
"771","China",102.81464,30.368117
"773","China",102.81464,30.368117
"774","China",102.81464,30.368117
"776","China",107.990638,33.524483
"784","China",102.546111,30.911944
"785","Russia",114.5333,51.1
"788","China",111.814556,40.867233
"789","China",117.728677,40.448392
"790","China",117.480336,49.587665
"791","China",111.814556,40.867233
"798","China",111.814556,40.867233
"799","China",111.814556,40.867233
"803","China",121.287324,38.847412
"804","China",101.96483,30.055305
"805","China",101.96483,30.055305
"807","China",120.415961,36.107933
"808","China",101.96483,30.055305
"811","China",101.96483,30.055305
"812","China",101.96483,30.055305
"813","China",123.416408,41.827587
"815","China",114.630747,39.879848
"816","China",102.546111,30.911944
"817","China",101.96483,30.055305
"819","China",101.96483,30.055305
"822","China",101.96483,30.055305
"823","China",101.96483,30.055305
"824","China",101.96483,30.055305
"825","China",101.96483,30.055305
"828","China",123.416408,41.827587
"830","China",101.89063,30.878627
"831","China",101.96483,30.055305
"832","China",123.416408,41.827587
"833","China",102.546111,30.911944
"834","China",123.416408,41.827587
"836","China",101.96483,30.055305
"839","China",101.96483,30.055305
"842","China",101.96483,30.055305
"843","China",102.234618,29.914155
"850","China",124.384214,40.124644
"851","China",124.384214,40.124644
"862","China",103.59895,32.637983
"863","China",103.59895,32.637983
"865","China",103.59895,32.637983
"866","China",128.225266,45.043198
"871","China",117.480336,49.587665
"879","China",114.98611,39.85306
"894","China",114.630747,39.879848
"910","South Korea",127.5625,35.140556
"913","China",115.59028,36.83
"916","South Korea",127.5625,35.140556
"920","Sweden",18.0471,59.37
"923","Sweden",18.0471,59.37
"939","China",127.74083,41.44917
"943","South Korea",126.707583,37.219583
"950","Russia",160.03333,55.53333
"959","Germany",11.958223,51.52495
"969","China",128.29028,41.56167
"974","China",101.511165,30.255832
"976","South Korea",127.544444,35.168333
"980","Canada",-123.25081,49.25408
"982","Sweden",18.0471,59.37
"1007","South Korea",127.544444,35.168333
