"","country","lon","lat"
"500","Japan",133.716667,33.683333
"501","Japan",132.95,33.3
"502","Japan",133.733333,33.783333
"503","Japan",140.5,37.766667
"504","Japan",138.772778,36.910556
"505","Japan",138.772722,36.910611
"506","Sweden",16.354771,56.660408
"512","Japan",140.41856,36.55079
"522","Japan",135.72914,33.80873
"536","Japan",135.84549,34.6846
"538","Taiwan",121,24
"539","Taiwan",121.19,24.14
"541","Japan",137.167143,35.205901
"546","Japan",139.210833,36.721111
"550","Japan",133.083333,33.533333
"551","Japan",133.4275,35.106111
"553","Japan",133.820085,33.994728
"558","Japan",141.346722,40.142222
"559","Japan",141.346667,40.142222
"561","New Zealand",172.807028,-40.850861
"578","Japan",140.57886,36.52933
"579","Japan",133.984722,35.153333
"580","Japan",139.14,36.748056
"584","Japan",139.91286,36.00196
"585","Taiwan",118.416667,24.466667
"587","Taiwan",120,24
"588","Taiwan",121.5,24.18
"594","United States",-122.30861,47.66667
"601","Japan",134.282778,35.146667
"603","Japan",140.9156,43.189
"604","Japan",136.916667,36.733333
"606","Japan",135.89082,34.37674
"608","Japan",135.89082,34.37674
"640","Japan",136.674301,36.565919
"642","Japan",140.5428,36.56289
"647","Taiwan",120,24
"651","Taiwan",121,24
"666","Japan",134.101306,35.089361
"675","Japan",133.958611,35.036944
"678","Japan",140.1763,36.29126
"682","Japan",136.755325,36.622156
"693","Japan",136.758631,36.629916
"696","Japan",136.7066,36.52
"700","Japan",136.716667,36.566667
"703","Japan",133.930833,35.256389
"704","Japan",134.158333,35.154167
"707","Japan",133.36177,36.2791
"708","Japan",136.783333,36.55
"709","Japan",136.766667,36.6
"715","Japan",139.290565,35.315777
"716","Japan",139.60304,35.449098
"723","Japan",135.09,34.58
"724","Japan",139.565541,35.549085
"728","Taiwan",120,24
"730","Japan",140.26089,36.00638
"732","Japan",137.2,36.666667
"734","Spain",-2.3,43.17
"736","United States",-81.0333,33.9833
"739","Japan",134.23,35.37
"741","Japan",134.27,35.38
"745","Japan",139.653032,35.574082
"747","Japan",133.550111,35.200389
"749","Japan",140.466667,37.666667
"752","Japan",134.344722,35.1075
"755","Taiwan",121,24
"760","Taiwan",121,25
"761","Taiwan",121.02,24.19
"762","Taiwan",121,24
"763","Taiwan",121.52,25.05
"768","Australia",144.9667,-37.8167
"769","Japan",139.515542,35.624074
"771","Japan",136.05,34.33
"772","Taiwan",121.52,25.05
"773","Japan",137.333333,36.666667
"774","Slovakia",16.80583,48.80111
"777","Japan",133.562694,34.935361
"779","Japan",139.575959,35.458263
"781","Japan",135.15,34.51
"783","South Korea",128.245,36.77528
"785","United States",-90.25,38.6
"788","France",-1.45,43.57
"790","Japan",139.190574,35.307441
"791","Japan",139.190569,35.582406
"792","Spain",-2.14,43.25
"805","Japan",137.533333,36.9
"807","Japan",135.3,34.35
"816","Japan",135.79846,34.40693
"817","Japan",137.116667,36.55
"819","Japan",137.533333,36.883333
"823","Japan",136.34,35.4
"825","Japan",134.68529,34.81547
"830","Japan",135.07,34.45
"832","Japan",134.42,35.24
"834","Japan",136.866667,36.333333
"838","Japan",135.47,35
"840","Japan",137.616667,36.766667
"843","Japan",137.433333,36.683333
"844","Japan",137.2,36.666667
"854","Taiwan",121.351235,23.950557
"855","Japan",137.416667,36.766667
"859","Japan",140.528939,40.278577
"860","Japan",135.04,35.07
"862","Japan",136.95,36.75
"882","Japan",136.428767,36.267566
"893","Taiwan",121.058333,23.753611
"895","Japan",137.15,36.666667
"897","Japan",139.440552,35.440764
"908","Japan",140.134244,35.386614
"924","Japan",140.171742,35.353286
"926","Japan",140.04675,35.453269
"927","Japan",134.1535,35.16425
"930","Japan",140.146744,35.319956
"932","Japan",140.146744,35.319956
"934","Japan",140.109242,35.4866
"940","Japan",137.329333,34.877578
"941","Japan",137.033333,36.4
"942","Japan",140.084244,35.428275
"943","Japan",140.146742,35.461603
"945","United States",-90.25,38.6
"947","Taiwan",121.0325,22.900556
"950","United States",-81.45,28.5
"951","Japan",135.8013,35.0289
"954","Taiwan",121.016667,24.153889
"962","Japan",135.34,35.02
"963","Japan",139.065586,35.357429
"964","Japan",140.171742,35.328289
"969","Japan",140.071744,35.519928
"974","Japan",134.31,35.12
"976","Japan",134.68529,34.81547
"977","Japan",134.68529,34.81547
"984","Japan",136.39,36.34
"985","Japan",140.184242,35.378283
"988","Japan",134.71536,34.83068
"989","Japan",134.41,34.49
"990","Japan",134.22,34.57
"993","Japan",134.41,34.49
"996","Japan",136.23,35.24
"1001","Japan",136.24,35.25
"1003","Japan",136.382,35.410801
"1007","Japan",136.24,35.24
"1011","Japan",132.86875,33.4625
"1013","Japan",132.86875,33.4625
"1015","Japan",139.56,38.07
"1017","Japan",136.466347,36.319652
"1019","Japan",135.1,35.1
"1021","Japan",135.79825,34.35528
"1022","Japan",134.5,34.21
"1024","Japan",134.5,34.1
"1027","Taiwan",120.864444,23.547778
"1028","Taiwan",120.864444,23.547778
"1039","Japan",133.840833,35.188889
"1046","Japan",136.8,36.433333
"1047","Japan",136.866667,36.333333
"1050","Japan",138.978101,35.215779
"1051","United States",-90.25861,38.61083
"1052","Japan",140.36012,36.77835
"1053","Japan",133.05625,33.3625
"1056","Japan",134.33,35.23
"1063","Japan",134.68529,34.81547
"1066","Japan",134.32,35.26
"1067","Japan",134.34,35.28
"1076","Japan",133.01875,33.479167
"1079","Japan",133.988889,35.330278
"1080","Japan",141.4951,40.51077
"1088","Japan",133.01875,33.479167
"1090","Canada",-122.883333,49.233333
"1095","Japan",139.003097,35.265774
"1103","New Zealand",174.916667,-36.916667
"1104","Taiwan",121.0325,22.900556
"1106","Japan",139.47805,35.299116
"1108","Japan",139.08423,36.0085
"1110","Japan",135.15,34.43
"1111","Japan",139.228068,35.524082
"1114","Japan",139.228068,35.524082
"1120","Japan",133.477778,35.086944
"1124","Japan",139.528047,35.307449
"1126","Japan",139.56329,36.00533
"1128","Japan",138.4636,36.05
"1129","Japan",139.08423,36.0085
"1132","Japan",139.215568,35.549078
"1133","Japan",139.015591,35.407422
"1134","Japan",139.015591,35.407422
"1135","Japan",139.578042,35.34911
"1136","Japan",138.4636,36.05
"1137","Japan",139.578042,35.324113
"1139","Japan",139.08423,36.0085
"1140","Japan",139.60304,35.465763
"1146","Japan",134.69354,34.84314
"1147","Japan",134.69354,34.84314
"1148","Japan",139.028093,35.315767
"1150","Japan",134.68529,34.81547
"1151","Japan",134.70477,34.86851
"1153","Japan",139.153073,35.590737
"1155","Japan",139.00264,36.02119
"1157","Japan",139.00264,36.02119
"1158","Japan",139.08423,36.0085
"1159","Japan",139.00264,36.02119
