"kind","country","lon","lat"
"Chionanthus retusus","China",113.280684,35.775686
"Chionanthus retusus","China",100.229945,26.876096
"Chionanthus retusus","China",113.280684,35.775686
"Chionanthus retusus","China",99.706013,27.82308
"Chionanthus retusus","China",99.706013,27.82308
"Chionanthus retusus","China",113.280684,35.775686
"Chionanthus retusus","China",99.706013,27.82308
"Chionanthus retusus","China",113.280684,35.775686
"Chionanthus retusus","China",113.280684,35.775686
"Chionanthus retusus","China",113.280684,35.775686
"Chionanthus retusus","China",100.229945,26.876096
"Chionanthus retusus","China",101.56752,21.475834
"Chionanthus retusus","China",114.361389,36.408496
"Chionanthus retusus","China",100.452547,21.957355
"Chionanthus retusus","China",121.616485,38.914453
"Chionanthus retusus","China",114.512129,37.286713
"Chionanthus retusus","China",99.28717,27.177166
"Chionanthus retusus","China",99.28717,27.177166
"Chionanthus retusus","China",98.911543,28.48611
"Chionanthus retusus","China",98.911543,28.48611
"Chionanthus retusus","China",99.28717,27.177166
"Chionanthus retusus","China",120.172974,30.273977
"Chionanthus retusus","China",99.28717,27.177166
"Chionanthus retusus","China",114.361389,36.408496
"Chionanthus retusus","China",119.63238,29.031361
"Chionanthus retusus","China",120.172974,30.273977
"Chionanthus retusus","China",114.361389,36.408496
"Chionanthus retusus","China",99.28717,27.177166
"Chionanthus retusus","China",120.172974,30.273977
"Chionanthus retusus","China",99.28717,27.177166
"Chionanthus retusus","China",98.911543,28.48611
"Chionanthus retusus","China",111.047906,34.054197
"Chionanthus retusus","China",120.172974,30.273977
"Chionanthus retusus","China",98.911543,28.48611
"Chionanthus retusus","China",98.911543,28.48611
"Chionanthus retusus","China",114.125526,37.16519
"Chionanthus retusus","China",98.911543,28.48611
"Chionanthus retusus","China",120.172974,30.273977
"Chionanthus retusus","China",110.94066,36.693354
"Chionanthus retusus","China",98.911543,28.48611
"Chionanthus retusus","China",120.172974,30.273977
"Chionanthus retusus","China",121.195754,31.029484
"Chionanthus retusus","China",98.911543,28.48611
"Chionanthus retusus","China",117.175756,26.900181
"Chionanthus retusus","China",116.84608,26.830907
"Chionanthus retusus","China",117.175756,26.900181
"Chionanthus retusus","China",115.244941,39.317491
"Chionanthus retusus","China",118.797741,32.055645
"Chionanthus retusus","China",118.797741,32.055645
"Chionanthus retusus","China",116.84608,26.830907
"Chionanthus retusus","China",115.244941,39.317491
"Chionanthus retusus","Taiwan",121.351389,25.046667
"Chionanthus retusus","Taiwan",121.351389,25.046667
"Chionanthus retusus","Taiwan",121.528056,25.013611
"Chionanthus retusus","Taiwan",121.535833,25.015833
"Chionanthus retusus","Taiwan",121.511944,25.046111
"Chionanthus retusus","China",121.447946,37.463695
"Chionanthus retusus","China",121.447946,37.463695
"Chionanthus retusus","China",118.797741,32.055645
"Chionanthus retusus","China",121.447946,37.463695
"Chionanthus retusus","China",118.797741,32.055645
"Chionanthus retusus","Taiwan",121.286944,25.0425
"Chionanthus retusus","China",116.763457,25.707879
"Chionanthus retusus","China",116.360064,27.977282
"Chionanthus retusus","China",116.360064,27.977282
"Chionanthus retusus","China",102.244617,26.655322
"Chionanthus retusus","China",116.763457,25.707879
"Chionanthus retusus","China",116.763457,25.707879
"Chionanthus retusus","China",116.763457,25.707879
"Chionanthus retusus","China",101.96483,30.055305
"Chionanthus retusus","China",120.415961,36.107933
"Chionanthus retusus","China",120.415961,36.107933
"Chionanthus retusus","Taiwan",121.306111,24.988056
"Chionanthus retusus","China",118.797741,32.055645
"Chionanthus retusus","China",120.406916,31.237023
"Chionanthus retusus","Taiwan",120.961667,24.801111
"Chionanthus retusus","Taiwan",120.961667,24.801111
"Chionanthus retusus","Taiwan",120.961667,24.801111
"Chionanthus retusus","Taiwan",121.036389,24.893333
"Chionanthus retusus","Taiwan",120.961667,24.801111
"Chionanthus retusus","Taiwan",121.036389,24.893333
"Chionanthus retusus","Taiwan",121.036389,24.893333
"Chionanthus retusus","Taiwan",121.036389,24.893333
"Chionanthus retusus","China",119.418318,32.059064
"Chionanthus retusus","China",120.415961,36.107933
"Chionanthus retusus","Taiwan",121.036389,24.893333
"Chionanthus retusus","Taiwan",121.286944,25.0425
"Chionanthus retusus","Taiwan",121.286944,25.0425
"Chionanthus retusus","Taiwan",121.286944,25.0425
"Chionanthus retusus","Taiwan",121.286944,25.0425
"Chionanthus retusus","Taiwan",121.036389,24.893333
"Chionanthus retusus","Taiwan",121.036389,24.893333
"Chionanthus retusus","China",99.905548,26.537043
"Chionanthus retusus","China",120.172974,30.273977
"Chionanthus retusus","China",120.172974,30.273977
"Chionanthus retusus","China",117.862004,29.247988
"Chionanthus retusus","Taiwan",121.036389,24.893333
"Chionanthus retusus","China",100.222124,25.584234
"Chionanthus retusus","China",99.706013,27.82308
"Chionanthus retusus","China",118.182474,29.786224
"Chionanthus retusus","China",98.490007,25.020615
"Chionanthus retusus","China",118.182474,29.786224
"Chionanthus retusus","China",120.683052,36.139446
"Chionanthus retusus","China",120.683052,36.139446
"Chionanthus retusus","Taiwan",120.983333,24.916667
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","Japan",139.75958,35.715969
"Chionanthus retusus","South Korea",127.389158,36.364408
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","Taiwan",121.5,25.033889
"Chionanthus retusus","China",119.883333,26.2
"Chionanthus retusus","South Korea",127.38955,36.364483
"Chionanthus retusus","China",119.883333,26.2
"Chionanthus retusus","Taiwan",121.283333,25.116667
"Chionanthus retusus","South Korea",127.384967,36.366789
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",127.389131,36.364486
"Chionanthus retusus","Canada",-123.25081,49.25408
"Chionanthus retusus","South Korea",127.384953,36.366811
"Chionanthus retusus","South Korea",127.389519,36.364408
"Chionanthus retusus","Taiwan",120.65,23
"Chionanthus retusus","South Korea",127.389553,36.364467
"Chionanthus retusus","South Korea",127.38495,36.366856
"Chionanthus retusus","Taiwan",121.333333,25.25
"Chionanthus retusus","South Korea",127.384956,36.366878
"Chionanthus retusus","Japan",139.75625,35.84847
"Chionanthus retusus","South Korea",127.38915,36.364456
"Chionanthus retusus","South Korea",127.389214,36.364483
"Chionanthus retusus","South Korea",127.389464,36.364453
"Chionanthus retusus","South Korea",127.389114,36.364464
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",129.049141,35.162906
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",127.389228,36.364408
"Chionanthus retusus","Japan",139.48128,35.684217
"Chionanthus retusus","South Korea",127.389339,36.364408
"Chionanthus retusus","South Korea",127.389569,36.364511
"Chionanthus retusus","New Zealand",173,-39
"Chionanthus retusus","South Korea",127.389197,36.364464
"Chionanthus retusus","China",119.883333,26.2
"Chionanthus retusus","South Korea",127.388911,36.364411
"Chionanthus retusus","South Korea",127.384944,36.366831
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",127.388961,36.364411
"Chionanthus retusus","South Korea",127.388833,36.364408
"Chionanthus retusus","South Korea",127.384922,36.366722
"Chionanthus retusus","Taiwan",121.283333,25.116667
"Chionanthus retusus","South Korea",127.389394,36.364408
"Chionanthus retusus","Taiwan",120.65,23
"Chionanthus retusus","South Korea",127.389481,36.364444
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","Taiwan",120.65,23
"Chionanthus retusus","South Korea",127.389536,36.364406
"Chionanthus retusus","Taiwan",120.766667,24.283333
"Chionanthus retusus","Taiwan",120.983333,24.916667
"Chionanthus retusus","New Zealand",174.91685,-37.99822
"Chionanthus retusus","Taiwan",120.983333,24.916667
"Chionanthus retusus","South Korea",127.389453,36.364444
"Chionanthus retusus","Taiwan",120.766667,24.283333
"Chionanthus retusus","South Korea",127.384942,36.366786
"Chionanthus retusus","South Korea",127.3896,36.364408
"Chionanthus retusus","South Korea",127.389081,36.364411
"Chionanthus retusus","South Korea",127.384961,36.366836
"Chionanthus retusus","Taiwan",121.333333,25.25
"Chionanthus retusus","South Korea",127.389286,36.364408
"Chionanthus retusus","South Korea",127.389011,36.364411
"Chionanthus retusus","New Zealand",174.916667,-38
"Chionanthus retusus","Taiwan",121.5,25.033889
"Chionanthus retusus","South Korea",127.187889,36.361286
"Chionanthus retusus","South Korea",127.384944,36.366756
"Chionanthus retusus","Taiwan",121.528056,25.013611
"Chionanthus retusus","South Korea",127.389569,36.364494
"Chionanthus retusus","South Korea",127.384969,36.366725
"Chionanthus retusus","Taiwan",120.983333,24.916667
"Chionanthus retusus","South Korea",127.389172,36.364478
"Chionanthus retusus","South Korea",127.389083,36.364472
"Chionanthus retusus","South Korea",127.389539,36.364461
"Chionanthus retusus","Taiwan",120.65,23
